Date,GLD,SPY,TLT,^VIX
2005-05-20,41.650001525878906,80.90199279785156,47.41569137573242,13.140000343322754
2005-05-23,41.619998931884766,81.3502197265625,47.78614044189453,12.949999809265137
2005-05-24,41.72999954223633,81.16004180908203,47.91805648803711,12.6899995803833
2005-05-25,41.869998931884766,81.09894561767578,47.583160400390625,12.579999923706055
2005-05-26,41.689998626708984,81.53360748291016,47.567893981933594,12.239999771118164
2005-05-27,41.880001068115234,81.66940307617188,47.6186408996582,12.149999618530273
2005-05-31,41.650001525878906,81.146484375,48.207279205322266,13.289999961853027
2005-06-01,41.529998779296875,81.83924102783203,48.797607421875,12.359999656677246
2005-06-02,42.099998474121094,82.01579284667969,48.914730072021484,11.84000015258789
2005-06-03,42.16999816894531,81.60152435302734,48.51236343383789,12.149999618530273
2005-06-06,42.47999954223633,81.52682495117188,48.76704025268555,12.279999732971191
2005-06-07,42.380001068115234,81.58794403076172,49.15410232543945,12.390000343322754
2005-06-08,42.34000015258789,81.43849182128906,48.919864654541016,12.699999809265137
2005-06-09,42.27000045776367,81.82563018798828,48.87907028198242,12.079999923706055
2005-06-10,42.619998931884766,81.63549041748047,48.32902526855469,11.960000038146973
2005-06-13,42.779998779296875,81.89356231689453,48.03873825073242,11.649999618530273
2005-06-14,42.599998474121094,82.08372497558594,47.72294616699219,11.789999961853027
2005-06-15,42.7400016784668,82.23989868164062,47.80952453613281,11.460000038146973
2005-06-16,43.459999084472656,82.45049285888672,48.04887390136719,11.149999618530273
2005-06-17,43.630001068115234,82.75594329833984,48.04378890991211,11.479999542236328
2005-06-20,43.65999984741211,82.78327178955078,47.96234130859375,11.470000267028809
2005-06-21,43.810001373291016,82.83099365234375,48.31374740600586,11.079999923706055
2005-06-22,43.720001220703125,82.89917755126953,48.899471282958984,11.050000190734863
2005-06-23,44.02000045776367,81.73311614990234,48.84852600097656,12.130000114440918
2005-06-24,43.900001525878906,81.1330337524414,49.092994689941406,12.180000305175781
2005-06-27,43.90999984741211,81.24897003173828,49.225399017333984,12.520000457763672
2005-06-28,43.45000076293945,81.93087005615234,48.889244079589844,11.579999923706055
2005-06-29,43.630001068115234,81.7126693725586,48.812896728515625,11.770000457763672
2005-06-30,43.439998626708984,81.26941680908203,49.2508659362793,12.039999961853027
2005-07-01,42.70000076293945,81.50808715820312,48.653934478759766,11.399999618530273
2005-07-05,42.279998779296875,82.16271209716797,48.194000244140625,11.680000305175781
2005-07-06,42.25,81.4739990234375,48.459774017333984,12.270000457763672
2005-07-07,42.36000061035156,81.79450988769531,48.561912536621094,12.489999771118164
2005-07-08,42.2599983215332,82.72870635986328,48.36265563964844,11.449999809265137
2005-07-11,42.540000915527344,83.15148162841797,48.36265563964844,11.279999732971191
2005-07-12,42.63999938964844,83.36966705322266,48.091793060302734,10.949999809265137
2005-07-13,42.349998474121094,83.4856185913086,48.020233154296875,10.84000015258789
2005-07-14,41.900001525878906,83.81294250488281,47.89752960205078,10.8100004196167
2005-07-15,42.04999923706055,83.76519012451172,48.02533721923828,10.329999923706055
2005-07-18,42.0099983215332,83.43104553222656,47.667564392089844,10.770000457763672
2005-07-19,41.88999938964844,83.887939453125,47.83626174926758,10.449999809265137
2005-07-20,42.20000076293945,84.1743392944336,48.09686279296875,10.229999542236328
2005-07-21,42.459999084472656,83.68335723876953,47.442726135253906,10.970000267028809
2005-07-22,42.45000076293945,84.24250793457031,47.810699462890625,10.520000457763672
2005-07-25,42.5099983215332,84.00383758544922,47.63688659667969,11.100000381469727
2005-07-26,42.25,84.10614776611328,47.713600158691406,10.989999771118164
2005-07-27,42.439998626708984,84.41297912597656,47.63688659667969,10.359999656677246
2005-07-28,42.75,84.94490051269531,48.061126708984375,10.520000457763672
2005-07-29,42.81999969482422,84.37889862060547,47.585838317871094,11.569999694824219
2005-08-01,43.130001068115234,84.31749725341797,47.40886688232422,12.079999923706055
2005-08-02,43.13999938964844,84.82215118408203,47.25494384765625,11.75
2005-08-03,43.529998779296875,85.04719543457031,47.48575210571289,11.829999923706055
2005-08-04,43.68000030517578,84.36527252197266,47.388309478759766,12.520000457763672
2005-08-05,43.599998474121094,83.79248046875,47.01900863647461,12.479999542236328
2005-08-08,43.349998474121094,83.6355972290039,46.9317626953125,13.210000038146973
2005-08-09,43.34000015258789,84.14025115966797,47.10618209838867,12.399999618530273
2005-08-10,43.650001525878906,84.09930419921875,47.0549201965332,12.380000114440918
2005-08-11,44.45000076293945,84.43345642089844,47.383182525634766,12.420000076293945
2005-08-12,44.4900016784668,83.91521453857422,47.86537551879883,12.739999771118164
2005-08-15,44.130001068115234,84.43345642089844,47.742286682128906,12.260000228881836
2005-08-16,44.54999923706055,83.3355712890625,48.0756721496582,13.520000457763672
2005-08-17,43.90999984741211,83.32876586914062,47.75767517089844,13.300000190734863
2005-08-18,43.83000183105469,83.3219223022461,48.11161422729492,13.420000076293945
2005-08-19,43.599998474121094,83.51287078857422,48.106475830078125,13.420000076293945
2005-08-22,43.70000076293945,83.51287078857422,48.055179595947266,13.420000076293945
2005-08-23,43.7599983215332,83.35603332519531,48.2757453918457,13.34000015258789
2005-08-24,43.59000015258789,82.6127700805664,48.32194900512695,14.170000076293945
2005-08-25,43.72999954223633,82.91283416748047,48.475807189941406,13.729999542236328
2005-08-26,43.61000061035156,82.3468246459961,48.46040725708008,13.720000267028809
2005-08-29,43.56999969482422,82.98099517822266,48.52198791503906,13.520000457763672
2005-08-30,43.0099983215332,82.54456329345703,48.82979965209961,13.649999618530273
2005-08-31,43.400001525878906,83.58789825439453,49.240150451660156,12.600000381469727
2005-09-01,44.220001220703125,83.52651977539062,48.94362258911133,13.149999618530273
2005-09-02,44.25,83.37651824951172,48.98481750488281,13.569999694824219
2005-09-06,44.27000045776367,84.35163116455078,48.63995361328125,12.930000305175781
2005-09-07,44.33000183105469,84.49484252929688,48.18182373046875,12.520000457763672
2005-09-08,44.599998474121094,84.21524047851562,48.2332763671875,12.930000305175781
2005-09-09,44.84000015258789,84.96534729003906,48.38771057128906,11.979999542236328
2005-09-12,44.88999938964844,84.79486083984375,48.0531120300293,11.649999618530273
2005-09-13,44.560001373291016,84.3243637084961,48.30534362792969,12.390000343322754
2005-09-14,44.959999084472656,84.01749420166016,48.120025634765625,12.90999984741211
2005-09-15,45.41999816894531,83.9765853881836,47.723670959472656,12.489999771118164
2005-09-16,45.81999969482422,84.57373046875,47.409671783447266,11.220000267028809
2005-09-19,46.25,84.29295349121094,47.51260757446289,12.140000343322754
2005-09-20,46.22999954223633,83.5807876586914,47.636146545410156,12.640000343322754
2005-09-21,47.060001373291016,82.80010223388672,48.078819274902344,13.789999961853027
2005-09-22,46.36000061035156,83.09455871582031,48.032501220703125,13.329999923706055
2005-09-23,46.279998779296875,83.16304016113281,47.672183990478516,12.960000038146973
2005-09-26,46.56999969482422,83.25890350341797,47.45595932006836,13.039999961853027
2005-09-27,46.25,83.23838806152344,47.52292251586914,12.760000228881836
2005-09-28,46.79999923706055,83.3205337524414,47.84206008911133,12.630000114440918
2005-09-29,47.099998474121094,83.99847412109375,47.6258544921875,12.239999771118164
2005-09-30,46.70000076293945,84.25869750976562,47.46113586425781,11.920000076293945
2005-10-03,46.41999816894531,83.9573974609375,47.09008026123047,12.460000038146973
2005-10-04,46.45000076293945,83.01235961914062,47.245079040527344,13.199999809265137
2005-10-05,46.36000061035156,81.92350006103516,47.45179748535156,14.550000190734863
2005-10-06,47.209999084472656,81.62905883789062,47.27095031738281,14.960000038146973
2005-10-07,47.36000061035156,81.90984344482422,47.46216583251953,14.59000015258789
2005-10-10,47.369998931884766,81.21818542480469,47.4311408996582,15.550000190734863
2005-10-11,47.38999938964844,81.10176086425781,47.3329963684082,15.630000114440918
2005-10-12,46.849998474121094,80.46490478515625,46.872989654541016,16.219999313354492
2005-10-13,47.02000045776367,80.41693878173828,46.70248794555664,16.469999313354492
2005-10-14,46.79999923706055,81.26609802246094,46.630126953125,14.869999885559082
2005-10-17,47.2599983215332,81.56743621826172,46.61981964111328,14.670000076293945
2005-10-18,47.0,80.68400573730469,46.67148208618164,15.329999923706055
2005-10-19,46.34000015258789,82.02623748779297,46.692134857177734,13.5
2005-10-20,45.97999954223633,80.5813217163086,46.816184997558594,16.110000610351562
2005-10-21,46.52000045776367,80.89630889892578,47.25027084350586,16.1299991607666
2005-10-24,46.38999938964844,82.1495132446289,46.883338928222656,14.739999771118164
2005-10-25,47.060001373291016,81.98516082763672,46.480262756347656,14.529999732971191
2005-10-26,46.93000030517578,81.7454605102539,46.13916778564453,14.59000015258789
2005-10-27,47.18000030517578,80.87577819824219,46.304534912109375,16.020000457763672
2005-10-28,47.220001220703125,82.0399169921875,46.30972671508789,14.25
2005-10-31,46.400001525878906,82.26594543457031,46.39759826660156,15.319999694824219
2005-11-01,45.72999954223633,82.51246643066406,46.34409713745117,14.850000381469727
2005-11-02,46.130001068115234,83.37532043457031,46.12608337402344,13.479999542236328
2005-11-03,45.959999084472656,83.73143005371094,45.81462860107422,13.0
2005-11-04,45.5099983215332,83.62184143066406,45.74200439453125,13.170000076293945
2005-11-07,45.77000045776367,83.70401763916016,45.89765930175781,13.100000381469727
2005-11-08,45.90999984741211,83.70401763916016,46.34409713745117,13.079999923706055
2005-11-09,46.560001373291016,83.81359100341797,45.86660385131836,12.800000190734863
2005-11-10,46.47999954223633,84.46417999267578,46.42713165283203,11.899999618530273
2005-11-11,46.79999923706055,84.75178527832031,46.45311737060547,11.630000114440918
2005-11-14,46.619998931884766,84.703857421875,46.10536575317383,12.180000305175781
2005-11-15,46.65999984741211,84.39567565917969,46.4063835144043,12.229999542236328
2005-11-16,47.779998779296875,84.5668716430664,46.894351959228516,12.260000228881836
2005-11-17,48.47999954223633,85.35442352294922,47.008567810058594,11.25
2005-11-18,48.459999084472656,85.68998718261719,46.79055404663086,11.119999885559082
2005-11-21,48.9900016784668,86.12139129638672,46.93070602416992,10.819999694824219
2005-11-22,49.31999969482422,86.49119567871094,46.99297332763672,10.600000381469727
2005-11-23,49.150001525878906,86.9911117553711,46.811283111572266,10.960000038146973
2005-11-25,49.41999816894531,87.0595703125,46.98259735107422,10.880000114440918
2005-11-28,49.7400016784668,86.4432373046875,47.21614074707031,11.84000015258789
2005-11-29,49.79999923706055,86.3473892211914,46.769718170166016,11.890000343322754
2005-11-30,49.099998474121094,85.8816909790039,46.71783447265625,12.0600004196167
2005-12-01,50.16999816894531,86.7582778930664,46.64483642578125,11.239999771118164
2005-12-02,50.31999969482422,86.86781311035156,46.66050338745117,11.010000228881836
2005-12-05,50.779998779296875,86.68292999267578,46.451942443847656,11.600000381469727
2005-12-06,50.88999938964844,86.84728240966797,46.926361083984375,11.520000457763672
2005-12-07,51.31999969482422,86.34053802490234,46.74912643432617,12.180000305175781
2005-12-08,51.900001525878906,86.28573608398438,47.0515022277832,12.210000038146973
2005-12-09,52.400001525878906,86.5117416381836,46.681365966796875,11.6899995803833
2005-12-12,52.560001373291016,86.59392547607422,46.59271240234375,11.470000267028809
2005-12-13,51.650001525878906,87.1828384399414,46.76477813720703,11.109999656677246
2005-12-14,50.349998474121094,87.52523803710938,47.24442672729492,10.479999542236328
2005-12-15,50.2400016784668,87.2718734741211,47.12971878051758,10.729999542236328
2005-12-16,50.09000015258789,86.9909896850586,47.286102294921875,10.680000305175781
2005-12-19,50.220001220703125,86.54351806640625,47.33308029174805,11.380000114440918
2005-12-20,49.040000915527344,86.6260986328125,47.27566146850586,11.1899995803833
2005-12-21,49.369998931884766,86.7637939453125,47.19227981567383,10.8100004196167
2005-12-22,50.13999938964844,87.21818542480469,47.56763458251953,10.289999961853027
2005-12-23,50.119998931884766,87.26639556884766,47.85960006713867,10.270000457763672
2005-12-27,50.63999938964844,86.37828063964844,48.25062942504883,11.569999694824219
2005-12-28,51.470001220703125,86.5710678100586,48.11606979370117,11.350000381469727
2005-12-29,51.470001220703125,86.18553161621094,48.220733642578125,11.609999656677246
2005-12-30,51.58000183105469,85.71735382080078,48.11084747314453,12.069999694824219
2006-01-03,53.119998931884766,87.22504425048828,48.047996520996094,11.140000343322754
2006-01-04,53.29999923706055,87.63809967041016,48.16315841674805,11.369999885559082
2006-01-05,52.34000015258789,87.69320678710938,48.1055908203125,11.3100004196167
2006-01-06,53.720001220703125,88.4229507446289,48.0166130065918,11.0
2006-01-09,54.599998474121094,88.6501235961914,48.047996520996094,11.130000114440918
2006-01-10,54.060001373291016,88.73961639404297,47.660621643066406,10.859999656677246
2006-01-11,54.529998779296875,89.02188110351562,47.582054138183594,10.9399995803833
2006-01-12,54.43000030517578,88.67076110839844,47.901424407958984,11.199999809265137
2006-01-13,55.439998626708984,88.58815002441406,48.17890930175781,11.229999542236328
2006-01-17,55.2599983215332,88.34719848632812,48.39350128173828,11.90999984741211
2006-01-18,54.06999969482422,87.99612426757812,48.37782287597656,12.25
2006-01-19,55.59000015258789,88.33344268798828,48.23646926879883,11.979999542236328
2006-01-20,55.20000076293945,86.7225112915039,48.36211013793945,14.5600004196167
2006-01-23,55.77000045776367,87.03227233886719,48.346435546875,13.930000305175781
2006-01-24,55.72999954223633,87.12181091308594,48.11084747314453,13.3100004196167
2006-01-25,56.13999938964844,87.1975326538086,47.58732223510742,12.869999885559082
2006-01-26,55.880001068115234,87.67945098876953,47.38315963745117,12.420000076293945
2006-01-27,55.630001068115234,88.49176025390625,47.38315963745117,11.970000267028809
2006-01-30,56.68000030517578,88.4229507446289,47.336021423339844,12.390000343322754
2006-01-31,56.70000076293945,87.77581787109375,47.466915130615234,12.949999809265137
2006-02-01,56.70000076293945,88.38853454589844,47.30455017089844,12.359999656677246
2006-02-02,56.97999954223633,87.3627700805664,47.39388656616211,13.229999542236328
2006-02-03,56.5,86.92903900146484,47.73011779785156,12.960000038146973
2006-02-06,56.720001220703125,87.15620422363281,47.824668884277344,13.039999961853027
2006-02-07,54.599998474121094,86.38518524169922,47.59878921508789,13.59000015258789
2006-02-08,54.83000183105469,87.16998291015625,47.48845291137695,12.829999923706055
2006-02-09,56.18000030517578,87.02540588378906,47.703853607177734,13.119999885559082
2006-02-10,54.790000915527344,87.18374633789062,47.4411735534668,12.869999885559082
2006-02-13,53.720001220703125,87.02540588378906,47.44645309448242,13.350000381469727
2006-02-14,54.4900016784668,87.94792175292969,47.27830505371094,12.25
2006-02-15,53.7599983215332,88.25770568847656,47.39388656616211,12.3100004196167
2006-02-16,54.52000045776367,88.91862487792969,47.40438461303711,11.479999542236328
2006-02-17,54.959999084472656,88.67765808105469,47.78263473510742,12.010000228881836
2006-02-21,55.119998931884766,88.45735168457031,47.703853607177734,12.40999984741211
2006-02-22,55.34000015258789,88.99432373046875,48.02957534790039,11.880000114440918
2006-02-23,54.63999938964844,88.86353302001953,47.90876388549805,11.869999885559082
2006-02-24,55.63999938964844,89.09073638916016,47.83518600463867,11.460000038146973
2006-02-27,55.220001220703125,89.12515258789062,47.75638198852539,11.59000015258789
2006-02-28,56.06999969482422,88.27835845947266,47.99281311035156,12.34000015258789
2006-03-01,56.099998474121094,89.06314849853516,47.70283508300781,11.539999961853027
2006-03-02,56.7400016784668,89.0562744140625,47.37065505981445,11.720000267028809
2006-03-03,56.279998779296875,88.64321899414062,47.0965576171875,11.960000038146973
2006-03-06,55.22999954223633,88.2370376586914,46.68532180786133,12.739999771118164
2006-03-07,54.95000076293945,88.09937286376953,46.71693801879883,12.65999984741211
2006-03-08,53.970001220703125,88.28523254394531,46.701114654541016,12.319999694824219
2006-03-09,54.2400016784668,87.69320678710938,46.71693801879883,12.680000305175781
2006-03-10,53.83000183105469,88.52619934082031,46.54292678833008,11.850000381469727
2006-03-13,54.310001373291016,88.69141387939453,46.50606918334961,11.369999885559082
2006-03-14,54.869998931884766,89.6208267211914,46.81711959838867,10.739999771118164
2006-03-15,55.119998931884766,90.02013397216797,46.56402587890625,11.350000381469727
2006-03-16,55.34000015258789,90.2060317993164,46.98583984375,11.979999542236328
2006-03-17,55.119998931884766,90.2813491821289,46.84348678588867,12.119999885559082
2006-03-20,55.16999816894531,90.13617706298828,46.91727066040039,11.789999961853027
2006-03-21,54.83000183105469,89.56944274902344,46.674739837646484,11.619999885559082
2006-03-22,54.75,90.11544036865234,46.774940490722656,11.210000038146973
2006-03-23,54.70000076293945,89.92884826660156,46.62732696533203,11.170000076293945
2006-03-24,55.709999084472656,89.9979476928711,46.970001220703125,11.1899995803833
2006-03-27,56.38999938964844,89.86658477783203,46.796043395996094,11.460000038146973
2006-03-28,56.060001373291016,89.31371307373047,46.3584098815918,11.579999923706055
2006-03-29,57.06999969482422,89.87353515625,46.137020111083984,10.949999809265137
2006-03-30,58.599998474121094,89.71456146240234,45.815372467041016,11.569999694824219
2006-03-31,58.099998474121094,89.73526763916016,45.799564361572266,11.390000343322754
2006-04-03,58.470001220703125,89.66617584228516,45.81438446044922,11.569999694824219
2006-04-04,58.33000183105469,90.23985290527344,45.76677322387695,11.140000343322754
2006-04-05,58.65999984741211,90.55089569091797,45.830257415771484,11.130000114440918
2006-04-06,59.279998779296875,90.45408630371094,45.48100280761719,11.449999809265137
2006-04-07,58.59000015258789,89.53484344482422,45.03644943237305,12.260000228881836
2006-04-10,59.599998474121094,89.67311096191406,45.12114334106445,12.1899995803833
2006-04-11,59.0099983215332,88.91279602050781,45.279884338378906,13.0
2006-04-12,59.43000030517578,89.07867431640625,45.00469970703125,12.760000228881836
2006-04-13,59.5,88.96121215820312,44.68714141845703,12.380000114440918
2006-04-17,61.09000015258789,88.9266357421875,44.85122299194336,12.579999923706055
2006-04-18,61.849998474121094,90.33663940429688,44.930580139160156,11.399999618530273
2006-04-19,63.75,90.50941467285156,44.65541458129883,11.319999694824219
2006-04-20,60.959999084472656,90.63379669189453,44.61835861206055,11.640000343322754
2006-04-21,63.20000076293945,90.64765167236328,44.8776741027832,11.59000015258789
2006-04-24,61.650001525878906,90.4817886352539,45.05762481689453,11.75
2006-04-25,62.779998779296875,90.10853576660156,44.523109436035156,11.75
2006-04-26,63.650001525878906,90.12925720214844,44.449012756347656,11.760000228881836
2006-04-27,62.959999084472656,90.5647201538086,44.50724792480469,11.84000015258789
2006-04-28,65.08999633789062,90.86882781982422,44.538970947265625,11.59000015258789
2006-05-01,65.16000366210938,90.12925720214844,44.204254150390625,12.539999961853027
2006-05-02,66.55000305175781,90.8066177368164,44.32114791870117,11.989999771118164
2006-05-03,66.45999908447266,90.46794891357422,44.22550582885742,11.989999771118164
2006-05-04,67.4800033569336,90.79281616210938,44.15116500854492,11.859999656677246
2006-05-05,67.98999786376953,91.59453582763672,44.416786193847656,11.619999885559082
2006-05-08,67.55999755859375,91.48396301269531,44.44339370727539,12.0
2006-05-09,69.68000030517578,91.66368865966797,44.416786193847656,11.989999771118164
2006-05-10,70.37999725341797,91.61530303955078,44.4964714050293,11.779999732971191
2006-05-11,71.02999877929688,90.50941467285156,44.2786750793457,12.489999771118164
2006-05-12,71.12000274658203,89.32749938964844,43.91203689575195,14.1899995803833
2006-05-15,67.41000366210938,89.50724029541016,44.08734893798828,13.569999694824219
2006-05-16,68.61000061035156,89.37590026855469,44.416786193847656,13.350000381469727
2006-05-17,68.1500015258789,87.67557525634766,44.1404914855957,16.260000228881836
2006-05-18,67.45999908447266,87.2332534790039,44.74087905883789,16.989999771118164
2006-05-19,65.58000183105469,87.848388671875,44.85774612426758,17.18000030517578
2006-05-22,65.30000305175781,87.17790985107422,44.95338821411133,17.719999313354492
2006-05-23,66.37999725341797,86.51441955566406,44.926822662353516,18.260000228881836
2006-05-24,64.05999755859375,87.20559692382812,44.948055267333984,17.360000610351562
2006-05-25,64.69999694824219,88.28384399414062,44.77273941040039,15.5
2006-05-26,65.0999984741211,88.73311614990234,44.74087905883789,14.260000228881836
2006-05-30,65.11000061035156,87.1572265625,44.71961975097656,18.65999984741211
2006-05-31,64.2300033569336,88.13179779052734,44.45396041870117,16.440000534057617
2006-06-01,62.560001373291016,88.97500610351562,44.65241241455078,14.520000457763672
2006-06-02,63.5,89.16162109375,45.22850799560547,14.319999694824219
2006-06-05,63.290000915527344,87.8622055053711,45.169795989990234,16.649999618530273
2006-06-06,62.54999923706055,87.64795684814453,45.3831901550293,17.34000015258789
2006-06-07,62.279998779296875,86.99132537841797,45.393836975097656,17.799999237060547
2006-06-08,60.90999984741211,86.91532135009766,45.484527587890625,18.350000381469727
2006-06-09,60.45000076293945,86.63883972167969,45.724571228027344,18.1200008392334
